symbol,market,name,em_code,em_id
RDY,US,如瑞迪博士,106.RDY,106
QIPT,US,Quipt Home Medical Corp,105.QIPT,105
AMS,US,American Shared Hospital Servic,107.AMS,107
SPUS,US,SP Funds S&P 500 Sharia Industr,107.SPUS,107
MQQQ,US,Tradr 2X Long Triple Q Monthly ,105.MQQQ,105
NHS,US,Neuberger Berman High Yield Str,107.NHS,107
SY,US,新氧,105.SY,105
EZPW,US,艾茨克普,105.EZPW,105
SNY,US,赛诺菲,105.SNY,105
SBLK,US,Star Bulk Carriers Corp,105.SBLK,105
TLTQ,US,Tradr 1.75X Long TLT Quarterly ,105.TLTQ,105
BOH_B,US,Bank of Hawaii Corp Series B Pf,106.BOH_B,106
HEPS,US,D-MARKET Electronic Services & ,105.HEPS,105
PMTS,US,CPI Card Group Inc,105.PMTS,105
JOF,US,Japan Smaller Capitalization Fu,106.JOF,106
DX_C,US,Dynex Capital Inc Series C Pfd,106.DX_C,106
MFSG,US,MFS Active Growth ETF,106.MFSG,106
XLC,US,通讯服务精选指数ETF-SPDR,107.XLC,107
OIA,US,Invesco Municipal Income Opport,106.OIA,106
LPTH,US,LightPath Technologies Inc-A,105.LPTH,105
TLTM,US,Tradr 2X Long TLT Monthly ETF,105.TLTM,105
CVEO,US,Civeo Corp,106.CVEO,106
DBA,US,农产品ETF-PowerShares,107.DBA,107
NITE,US,The Nightview Fund,107.NITE,107
EDV,US,美国超长期国债ETF-Vanguard,107.EDV,107
UCC,US,ProShares Ultra Consumer Discre,107.UCC,107
IBKR,US,盈透证券,105.IBKR,105
PLAB,US,福尼克斯,105.PLAB,105
MSFY,US,Kurv Yield Premium Strategy Mic,107.MSFY,107
PBT,US,帕米亚盆地皇室信托,106.PBT,106
JFR,US,Nuveen Floating Rate Income Fun,106.JFR,106
FIZZ,US,National Beverage Corp,105.FIZZ,105
CBL,US,CBL & Associates Properties Inc,106.CBL,106
IWF,US,罗素1000成长股ETF-iShares,107.IWF,107
SSSS,US,SuRo Capital Corp,105.SSSS,105
CEFD,US,ETRACS Monthly Pay 1.5X Leverag,107.CEFD,107
BPYPP,US,Brookfield Property Partners LP,105.BPYPP,105
MUST,US,Columbia Multi-Sector Municipal,107.MUST,107
HOVR,US,New Horizon Aircraft Ltd-A,105.HOVR,105
WKSP,US,Worksport Ltd,105.WKSP,105
CHSCL,US,CHS Inc Class B Series 4 Pfd,105.CHSCL,105
ZROZ,US,美国25年+零息票国债ETF-PIMCO,107.ZROZ,107
MTGP,US,WisdomTree Mortgage Plus Bond F,107.MTGP,107
CEV,US,Eaton Vance California Municipa,107.CEV,107
SCCC,US,Sachem Capital Corp Notes,107.SCCC,107
ELWS,US,Earlyworks Co Ltd ADR,105.ELWS,105
APLY,US,YieldMax AAPL Option Income Str,107.APLY,107
UCTT,US,超科林半导体,105.UCTT,105
AGZD,US,WisdomTree Interest Rate Hedged,105.AGZD,105
BATRA,US,Atlanta Braves Holdings Inc-A,105.BATRA,105
PODD,US,银休特,105.PODD,105
EFZ,US,ProShares Short MSCI EAFE,107.EFZ,107
DLTH,US,Duluth Holdings Inc-B,105.DLTH,105
CURR,US,Currenc Group Inc,105.CURR,105
TQQQ,US,三倍做多纳斯达克100ETF,105.TQQQ,105
PFL,US,PIMCO Income Strategy Fund,106.PFL,106
FIS,US,富达国民信息服务,106.FIS,106
AAP,US,Advance Auto Parts Inc,106.AAP,106
IGHG,US,ProShares Investment Grade-Inte,107.IGHG,107
NEWTG,US,Newtek Business Services Corp N,105.NEWTG,105
CORN,US,玉米ETF-Teucrium,107.CORN,107
QXQ,US,SGI Enhanced Nasdaq-100 ETF,105.QXQ,105
PCK,US,PIMCO California Municipal Inco,106.PCK,106
LINE,US,Lineage Inc,105.LINE,105
CWH,US,露营世界控股,106.CWH,106
VERI,US,Veritone Inc,105.VERI,105
CCCS,US,CCC Intelligent Solutions Holdi,105.CCCS,105
NYMTL,US,New York Mortgage Trust Inc Ser,105.NYMTL,105
UTSI,US,UT斯达康,105.UTSI,105
ASMF,US,Virtus AlphaSimplex Managed Fut,107.ASMF,107
MSFT,US,微软,105.MSFT,105
CA,US,Xtrackers California Municipal ,105.CA,105
TSPY,US,TappAlpha SPY Growth & Daily In,105.TSPY,105
AZO,US,汽车地带,106.AZO,106
JPAN,US,Matthews Japan Active ETF,107.JPAN,107
OOMA,US,Ooma Inc,106.OOMA,106
SUNS,US,Sunrise Realty Trust Inc,105.SUNS,105
AVL,US,Direxion Daily AVGO Bull 2X Sha,105.AVL,105
GMAB,US,Genmab A/S ADR,105.GMAB,105
CLBR,US,Colombier Acquisition Corp II-A,106.CLBR,106
STR,US,Sitio Royalties Corp-A,106.STR,106
FELG,US,Fidelity Enhanced Large Cap Gro,107.FELG,107
TMFC,US,Motley Fool 100 Index ETF,107.TMFC,107
UBT,US,二倍做多20年+国债ETF-ProShares,107.UBT,107
AMZY,US,YieldMax AMZN Option Income Str,107.AMZY,107
FIP,US,FTAI Infrastructure Inc,105.FIP,105
FGFPP,US,Fundamental Global Inc Series A,105.FGFPP,105
KIO,US,KKR Income Opportunities Fund,106.KIO,106
XCOR,US,FundX ETF,107.XCOR,107
AHLT,US,American Beacon AHL Trend ETF,107.AHLT,107
DHCNL,US,Diversified Healthcare Trust No,105.DHCNL,105
TUGN,US,STF Tactical Growth & Income ET,105.TUGN,105
IWLG,US,NYLI Winslow Large Cap Growth E,107.IWLG,107
USMC,US,Principal U.S. Mega-Cap Multi-F,105.USMC,105
BGH,US,Barings Global Short Duration H,106.BGH,106
TRI,US,汤森路透,106.TRI,106
NPCT,US,Nuveen Core Plus Impact Fund,106.NPCT,106
IDN,US,Intellicheck Inc,105.IDN,105
ACGR,US,American Century Large Cap Grow,107.ACGR,107
NHPBP,US,National Healthcare Properties ,105.NHPBP,105
SES_WS,US,SES AI Corp Wt,106.SES_WS,106
GLOP_A,US,GasLog Partners LP Series A Pfd,106.GLOP_A,106
EHAB,US,Enhabit Inc,106.EHAB,106
CXE,US,MFS High Income Municipal Trust,106.CXE,106
MRNS,US,Marinus Pharmaceuticals Inc,105.MRNS,105
LPRO,US,Open Lending Corp-A,105.LPRO,105
DRVN,US,Driven Brands Holdings Inc,105.DRVN,105
TPST,US,Tempest Therapeutics Inc,105.TPST,105
GWH,US,ESS Tech Inc,106.GWH,106
INDH,US,WisdomTree India Hedged Equity ,105.INDH,105
TUR,US,土耳其ETF-iShares MSCI,105.TUR,105
VACH,US,Voyager Acquisition Corp-A,105.VACH,105
FDGR,US,Foundations Dynamic Growth ETF,107.FDGR,107
SFM,US,Sprouts Farmers Market Inc,105.SFM,105
SLXNW,US,Silexion Therapeutics Corp Wt,105.SLXNW,105
OPTN,US,OptiNose Inc,105.OPTN,105
JEMB,US,Janus Henderson Emerging Market,107.JEMB,107
CCNEP,US,CNB Financial Corp Series A Pfd,105.CCNEP,105
DRI,US,达登饭店,106.DRI,106
GTN_A,US,格雷电视-A,106.GTN_A,106
GNTX,US,真泰克,105.GNTX,105
PNFPP,US,Pinnacle Financial Partners Inc,105.PNFPP,105
BHR_D,US,Braemar Hotels & Resorts Inc Se,106.BHR_D,106
IHDG,US,WisdomTree International Hedged,107.IHDG,107
GROZ,US,Zacks Focus Growth ETF,107.GROZ,107
DRUP,US,GraniteShares Nasdaq Select Dis,107.DRUP,107
BANX,US,ArrowMark金融,105.BANX,105
VRTX,US,福泰制药,105.VRTX,105
GMRE_A,US,Global Medical REIT Inc Series ,106.GMRE_A,106
EMD,US,Western Asset Emerging Markets ,106.EMD,106
BP,US,英国石油(US),106.BP,106
ARGD,US,Argo Group International Holdin,106.ARGD,106
VUG,US,成长股指数ETF-Vanguard,107.VUG,107
DDS,US,狄乐百货,106.DDS,106
MKC_V,US,味好美,106.MKC_V,106
PDBA,US,Invesco Agriculture Commodity S,105.PDBA,105
XLG,US,Invesco S&P 500 Top 50 ETF,107.XLG,107
AVGX,US,Defiance Daily Target 2X Long A,105.AVGX,105
SHO_H,US,Sunstone Hotel Investors Inc Se,106.SHO_H,106
ATER,US,Aterian Inc,105.ATER,105
LSCC,US,莱迪思半导体,105.LSCC,105
AMKR,US,艾马克技术,105.AMKR,105
JRVR,US,James River Group Holdings Ltd,105.JRVR,105
NTSX,US,WisdomTree 90/60 U.S. Balanced ,107.NTSX,107
SCHG,US,Schwab U.S. Large-Cap Growth ET,107.SCHG,107
GRF,US,Eagle Capital Growth Fund,107.GRF,107
IE,US,Ivanhoe Electric Inc,107.IE,107
AMZP,US,Kurv Yield Premium Strategy Ama,107.AMZP,107
RVER,US,Trenchless Fund ETF,107.RVER,107
ARBK,US,Argo Blockchain Plc ADR,105.ARBK,105
SPG_J,US,Simon Property Group Inc Series,106.SPG_J,106
SCHW,US,嘉信理财,106.SCHW,106
PRQR,US,ProQR Therapeutics NV,105.PRQR,105
TFINP,US,Triumph Financial Inc Series C ,105.TFINP,105
GDTC,US,CytoMed Therapeutics Ltd,105.GDTC,105
QQQW,US,Tradr 2X Long Triple Q Weekly E,105.QQQW,105
COTY,US,科蒂,106.COTY,106
LRND,US,IQ U.S. Large Cap R&D Leaders E,105.LRND,105
CTOS,US,Custom Truck One Source Inc,106.CTOS,106
YCL,US,二倍做多日元ETF-ProShares,107.YCL,107
SRV,US,NXG Cushing Midstream Energy Fu,106.SRV,106
PBW,US,Invesco WilderHill Clean Energy,107.PBW,107
RCON,US,研控科技,105.RCON,105
CHW,US,Calamos Global Dynamic Income F,105.CHW,105
EDEN,US,MSCI丹麦ETF-iShares,107.EDEN,107
BSSX,US,Invesco BulletShares 2033 Munic,105.BSSX,105
GAB_G,US,The Gabelli Equity Trust Inc Se,106.GAB_G,106
PZC,US,PIMCO California Municipal Inco,106.PZC,106
NIPG,US,星竞威武,105.NIPG,105
SOCL,US,社交媒体指数ETF-Global X,105.SOCL,105
PCQ,US,PIMCO California Municipal Inco,106.PCQ,106
YALL,US,God Bless America ETF,107.YALL,107
DCMT,US,DoubleLine Commodity Strategy E,107.DCMT,107
GCBC,US,格林县万通金控,105.GCBC,105
PCSA,US,Processa Pharmaceuticals Inc,105.PCSA,105
HPP_C,US,Hudson Pacific Properties Inc S,106.HPP_C,106
CBNA,US,Chain Bridge Bancorp Inc-A,106.CBNA,106
BBLU,US,EA Bridgeway Blue Chip ETF,107.BBLU,107
BG,US,邦吉,106.BG,106
MGK,US,Vanguard Mega Cap Growth ETF,107.MGK,107
RTC,US,百家云,105.RTC,105
QTOP,US,iShares Nasdaq Top 30 Stocks ET,105.QTOP,105
USDU,US,做多美元ETF-WisdomTree,107.USDU,107
FXH,US,医疗ETF-First Trust AlphaDEX,107.FXH,107
SCI,US,Service Corp International,106.SCI,106
PARA,US,派拉蒙全球-B,105.PARA,105
TBPH,US,Theravance Biopharma Inc,105.TBPH,105
FTS,US,Fortis Inc,106.FTS,106
RMSG,US,Real Messenger Corp-A,105.RMSG,105
RDCM,US,Radcom Ltd,105.RDCM,105
FORD,US,福沃德工业,105.FORD,105
CODA,US,科达章鱼集团,105.CODA,105
CR,US,Crane Co,106.CR,106
SBUX,US,星巴克,105.SBUX,105
CNC,US,康西哥,106.CNC,106
GOVX,US,GeoVax Labs Inc,105.GOVX,105
BFRG,US,Bullfrog AI Holdings Inc,105.BFRG,105
ETNB,US,89bio Inc,105.ETNB,105
STNG,US,Scorpio Tankers Inc,106.STNG,106
KGEI,US,Kolibri Global Energy Inc,105.KGEI,105
ANTE,US,悦航阳光,105.ANTE,105
AAPL,US,苹果,105.AAPL,105
FORA,US,Forian Inc,105.FORA,105
EGUS,US,iShares ESG Aware MSCI USA Grow,107.EGUS,107
AE,US,亚当斯资源与能源,107.AE,107
QTJA,US,Innovator Growth Accelerated Pl,107.QTJA,107
ESI,US,Element Solutions Inc,106.ESI,106
DRUG,US,Bright Minds Biosciences Inc,105.DRUG,105
ORLY,US,奥莱利,105.ORLY,105
STXS,US,趋实医疗设备,107.STXS,107
HYLG,US,Global X Health Care Covered Ca,107.HYLG,107
INSW,US,International Seaways Inc,106.INSW,106
IONR,US,ioneer Ltd ADS,105.IONR,105
SLE,US,Super League Enterprise Inc,105.SLE,105
ELF,US,elf Beauty Inc,106.ELF,106
SLP,US,Simulations Plus Inc,105.SLP,105
UMH_D,US,UMH Properties Inc Series D Pfd,106.UMH_D,106
ENR,US,劲量控股,106.ENR,106
REXR_B,US,Rexford Industrial Realty Inc S,106.REXR_B,106
PHI,US,菲律宾长途电话,106.PHI,106
ACES,US,ALPS Clean Energy ETF,107.ACES,107
RIG,US,越洋钻探,106.RIG,106
FAAR,US,First Trust Alternative Absolut,105.FAAR,105
LRFC,US,Logan Ridge Finance Corp,105.LRFC,105
SUZ,US,Suzano SA ADR,106.SUZ,106
TMET,US,iShares Transition-Enabling Met,105.TMET,105
PRIF_H,US,Priority Income Fund Inc Series,106.PRIF_H,106
EMPB,US,Efficient Market Portfolio Plus,107.EMPB,107
LANV,US,复朗集团,106.LANV,106
CPHI,US,惠普森医药,107.CPHI,107
RMTI,US,Rockwell Medical Inc,105.RMTI,105
KOLD,US,二倍做空天然气ETF-ProShares,107.KOLD,107
IWY,US,iShares Russell Top 200 Growth ,107.IWY,107
FATBP,US,FAT Brands Inc Series B Pfd,105.FATBP,105
OKTA,US,Okta Inc-A,105.OKTA,105
MUFG,US,三菱日联金融,106.MUFG,106
BURL,US,伯灵顿百货,106.BURL,106
INFU,US,InfuSystem Holdings Inc,107.INFU,107
EVV,US,Eaton Vance Limited Duration In,107.EVV,107
MIST,US,Milestone Pharmaceuticals Inc,105.MIST,105
IHRT,US,iHeartMedia Inc-A,105.IHRT,105
JKHY,US,杰克亨利,105.JKHY,105
VCIG,US,VCI Global Ltd,105.VCIG,105
UGRO,US,urban-gro Inc,105.UGRO,105
IXP,US,全球电信ETF-iShares,107.IXP,107
ARKK,US,ARK Innovation ETF,107.ARKK,107
AHH_A,US,Armada Hoffler Properties Inc S,106.AHH_A,106
SEAL_A,US,Seapeak LLC Series A Pfd,106.SEAL_A,106
VTYX,US,Ventyx Biosciences Inc,105.VTYX,105
VLYPN,US,Valley National Bancorp Series ,105.VLYPN,105
QDVO,US,Amplify CWP Growth & Income ETF,107.QDVO,107
PGP,US,PIMCO Global StocksPlus & Incom,106.PGP,106
IMMP,US,Immutep Ltd ADR,105.IMMP,105
GRX,US,The Gabelli Healthcare & Wellne,106.GRX,106
VERA,US,Vera Therapeutics Inc-A,105.VERA,105
CCLDO,US,CareCloud Inc Series B Pfd,105.CCLDO,105
ASEA,US,东南亚ETF-Global X,107.ASEA,107
FBCG,US,Fidelity Blue Chip Growth ETF,107.FBCG,107
RSSS,US,Research Solutions Inc,105.RSSS,105
MSB,US,美莎比信托,106.MSB,106
BIP_A,US,布鲁克菲尔德公共建设(优先股),106.BIP_A,106
DLHC,US,DLH Holdings Corp,105.DLHC,105
PDO,US,PIMCO Dynamic Income Opportunit,106.PDO,106
BUI,US,"BlackRock Utilities, Infrastruc",106.BUI,106
DOG,US,做空道指ETF-ProShares,107.DOG,107
BNDD,US,Quadratic Deflation ETF,107.BNDD,107
RDUS,US,Radius Recycling Inc-A,105.RDUS,105
PMAX,US,Powell Max Ltd-A,105.PMAX,105
GCV,US,The Gabelli Convertible and Inc,106.GCV,106
UL,US,联合利华(英国),106.UL,106
ECVT,US,Ecovyst Inc,106.ECVT,106
VERO,US,Venus Concept Inc,105.VERO,105
NTIC,US,Northern Technologies Internati,105.NTIC,105
RFL,US,Rafael Holdings Inc-B,106.RFL,106
EBS,US,Emergent BioSolutions Inc,106.EBS,106
AMDY,US,YieldMax AMD Option Income Stra,107.AMDY,107
JEQ,US,abrdn Japan Equity Fund Inc,106.JEQ,106
IBMS,US,iShares iBond Dec 2030 Term Mun,107.IBMS,107
CMS_B,US,CMS Energy Corp Pfd,106.CMS_B,106
RSST,US,Return Stacked U.S. Stocks & Ma,107.RSST,107
HYZD,US,零久期高收益债ETF-WisdomTree,105.HYZD,105
CF,US,CF实业,106.CF,106
MURA,US,Mural Oncology plc,105.MURA,105
BULZ,US,MicroSectors FANG & Innovation ,107.BULZ,107
DSX,US,黛安娜船舶,106.DSX,106
BFS_D,US,Saul Centers Inc Series D Pfd,106.BFS_D,106
JZ,US,见知教育,105.JZ,105
MLCO,US,新濠博亚娱乐,105.MLCO,105
SNN,US,施乐辉公司,106.SNN,106
TJX,US,The TJX Companies Inc,106.TJX,106
BIGY,US,YieldMax Target 12 Big 50 Optio,107.BIGY,107
NBXG,US,Neuberger Berman Next Generatio,106.NBXG,106
AUID,US,authID Inc,105.AUID,105
RWT_A,US,Redwood Trust Inc Series A Pfd,106.RWT_A,106
CORX,US,2x Corn ETF,107.CORX,107
FHN_B,US,First Horizon Corp Series B Pfd,106.FHN_B,106
AIBD,US,Direxion Daily AI and Big Data ,107.AIBD,107
BUZZ,US,VanEck Social Sentiment ETF,107.BUZZ,107
GENK,US,GEN Restaurant Group Inc-A,105.GENK,105
AZN,US,阿斯利康(US ADR),105.AZN,105
QMMM,US,QMMM Holdings Ltd,105.QMMM,105
TXRH,US,德州公路酒吧,105.TXRH,105
TCX,US,Tucows Inc,105.TCX,105
ARR,US,Armour住宅房产,106.ARR,106
TRINI,US,Trinity Capital Inc Note,105.TRINI,105
OXLCL,US,Oxford Lane Capital Corp Notes,105.OXLCL,105
AP,US,安博科-匹兹堡,106.AP,106
GEG,US,Great Elm Group Inc,105.GEG,105
ORA,US,奥玛特科技,106.ORA,106
YETI,US,YETI Holdings Inc,106.YETI,106
WEBS,US,Direxion Daily Dow Jones Intern,107.WEBS,107
TREE,US,LendingTree Inc,105.TREE,105
BSTZ,US,BlackRock Science and Technolog,106.BSTZ,106
VLYPP,US,Valley National Bancorp Series ,105.VLYPP,105
THRY,US,Thryv Holdings Inc,105.THRY,105
ABNY,US,YieldMax ABNB Option Income Str,107.ABNY,107
ALGM,US,Allegro MicroSystems Inc,105.ALGM,105
AMH,US,American Homes 4 Rent-A,106.AMH,106
AAPY,US,Kurv Yield Premium Strategy App,107.AAPY,107
ARKR,US,Ark Restaurants Corp,105.ARKR,105
ALCO,US,阿里科,105.ALCO,105
XRX,US,施乐,105.XRX,105
MYND,US,Mynd.ai Inc ADR,107.MYND,107
HALO,US,奥洛兹美医疗,105.HALO,105
CNXC,US,Concentrix Corp,105.CNXC,105
NIU,US,小牛电动,105.NIU,105
TU,US,泰勒斯,106.TU,106
GBAB,US,Guggenheim Taxable Municipal Ma,106.GBAB,106
UBX,US,Unity Biotechnology Inc,105.UBX,105
NVX,US,NOVONIX Ltd ADR,105.NVX,105
ADCT,US,ADC Therapeutics SA,106.ADCT,106
VOX,US,电信业指数ETF-Vanguard,107.VOX,107
DBO,US,原油ETF-PowerShares,107.DBO,107
RSPH,US,Invesco S&P 500 Equal Weight He,107.RSPH,107
TOPT,US,iShares Top 20 U.S. Stocks ETF,107.TOPT,107
FDG,US,American Century Focused Dynami,107.FDG,107
ASAN,US,Asana Inc-A,106.ASAN,106
FNGS,US,MicroSectors FANG+ ETNs,107.FNGS,107
WORX,US,SCWorx Corp,105.WORX,105
WIT,US,维布络,106.WIT,106
AMZZ,US,GraniteShares 2x Long AMZN Dail,105.AMZZ,105
MAV,US,Pioneer Municipal High Income A,106.MAV,106
CCD,US,Calamos Dynamic Convertible and,105.CCD,105
CCTG,US,CCSC Technology International H,105.CCTG,105
LUNR,US,Intuitive Machines Inc-A,105.LUNR,105
WINN,US,Harbor Long-Term Growers ETF,106.WINN,106
NATH,US,Nathan's Famous Inc,105.NATH,105
BDN,US,布兰迪维因房地产信托,106.BDN,106
SMG,US,The Scotts Miracle-Gro Co,106.SMG,106
NRSN,US,NeuroSense Therapeutics Ltd,105.NRSN,105
FFOG,US,Franklin Focused Growth ETF,107.FFOG,107
TAYD,US,Taylor Devices Inc,105.TAYD,105
TGRW,US,T. Rowe Price Growth Stock ETF,107.TGRW,107
ACU,US,Acme United Corp,107.ACU,107
NOVA,US,Sunnova Energy International In,106.NOVA,106
LZM,US,Lifezone Metals Ltd,106.LZM,106
ASMG,US,Leverage Shares 2X Long ASML Da,105.ASMG,105
TLK,US,印尼电信,106.TLK,106
INCY,US,因塞特医疗,105.INCY,105
SLND,US,Southland Holdings Inc,107.SLND,107
SLNG,US,Stabilis Solutions Inc,105.SLNG,105
IDX,US,印尼指数ETF-VanEck Vectors,107.IDX,107
SENS,US,Senseonics Holdings Inc,107.SENS,107
ESGRO,US,Enstar Group Ltd Series E Pfd,105.ESGRO,105
TSEC,US,Touchstone Securitized Income E,107.TSEC,107
CROX,US,卡骆驰,105.CROX,105
BW_A,US,Babcock & Wilcox Series A Pfd,106.BW_A,106
WKC,US,World Kinect Corp,106.WKC,106
WLACW,US,Willow Lane Acquisition Corp Wt,105.WLACW,105
CGIB,US,Capital Group International Bon,107.CGIB,107
BGRO,US,iShares Large Cap Growth Active,105.BGRO,105
METC,US,Ramaco Resources Inc-A,105.METC,105
RMD,US,瑞思迈,106.RMD,106
UP,US,Wheels Up Experience Inc-A,106.UP,106
NSP,US,Insperity Inc,106.NSP,106
TCHP,US,T. Rowe Price Blue Chip Growth ,107.TCHP,107
GHLD,US,Guild Holdings Co-A,106.GHLD,106
KARO,US,Karooooo Ltd,105.KARO,105
KRUS,US,Kura Sushi USA Inc-A,105.KRUS,105
SOYB,US,大豆ETF-Teucrium,107.SOYB,107
CZAR,US,Themes Natural Monopoly ETF,105.CZAR,105
MSM,US,MSC Industrial Direct Co Inc-A,106.MSM,106
OMCC,US,Old Market Capital Corp,105.OMCC,105
RZLT,US,Rezolute Inc,105.RZLT,105
EFU,US,ProShares UltraShort MSCI EAFE,107.EFU,107
HCC,US,勇士煤业,106.HCC,106
MSAI,US,MultiSensor AI Holdings Inc,105.MSAI,105
UUP,US,做多美元ETF-Powershares,107.UUP,107
USCI,US,United States Commodity Index F,107.USCI,107
ADX,US,Adams Diversified Equity Fund,106.ADX,106
USPH,US,美国理疗保健,106.USPH,106
ECO,US,Okeanis Eco Tankers Corp,106.ECO,106
XHE,US,SPDR S&P Health Care Equipment ,107.XHE,107
FWRD,US,福沃运输,105.FWRD,105
THD,US,泰国ETF-iShares MSCI,107.THD,107
TK,US,Teekay Corp Ltd,106.TK,106
NEON,US,Neonode Inc,105.NEON,105
HLIT,US,谐波,105.HLIT,105
AMPD,US,CNIC ICE U.S. Carbon Neutral Po,107.AMPD,107
ARR_C,US,ARMOUR Residential REIT Inc Ser,106.ARR_C,106
GOOG,US,谷歌-C,105.GOOG,105
TCI,US,Transcontinental Realty Investo,106.TCI,106
CIGI,US,高力国际集团,105.CIGI,105
SNPG,US,Xtrackers S&P 500 Growth ESG ET,107.SNPG,107
SCO,US,二倍做空原油ETF-ProShares,107.SCO,107
MOLN,US,Molecular Partners AG ADR,105.MOLN,105
IMKTA,US,英格尔斯超市,105.IMKTA,105
TAGS,US,Teucrium Agricultural Fund ETV,107.TAGS,107
CMDT,US,PIMCO Commodity Strategy Active,107.CMDT,107
TALO,US,Talos Energy Inc,106.TALO,106
EICB,US,Eagle Point Income Co Inc Serie,106.EICB,106
RMR,US,The RMR Group Inc-A,105.RMR,105
HFGO,US,Hartford Large Cap Growth ETF,107.HFGO,107
TRTN_A,US,Triton International Ltd Series,106.TRTN_A,106
SFYF,US,SoFi Social 50 ETF,107.SFYF,107
NXJ,US,Nuveen New Jersey Quality Munic,106.NXJ,106
DGHI,US,Digihost Technology Inc,105.DGHI,105
MIO,US,Pioneer Municipal High Income O,106.MIO,106
ABBV,US,艾伯维,106.ABBV,106
APOG,US,远地点,105.APOG,105
UNF,US,第一联合,106.UNF,106
FSLY,US,Fastly Inc-A,106.FSLY,106
AMZU,US,Direxion Daily AMZN Bull 2X Sha,105.AMZU,105
PGRO,US,Putnam Focused Large Cap Growth,107.PGRO,107
VTRS,US,Viatris Inc,105.VTRS,105
ATRO,US,Astronics Corp,105.ATRO,105
TWN,US,The Taiwan Fund,106.TWN,106
USO,US,美国原油基金,107.USO,107
WFRD,US,威德福国际,105.WFRD,105
EMCB,US,新兴市场美元公司债-WisdomTree,105.EMCB,105
LGF_B,US,狮门娱乐-B,106.LGF_B,106
DAVEW,US,Dave Inc Wt,105.DAVEW,105
CIK,US,Credit Suisse Asset Management ,107.CIK,107
SCJ,US,iShares MSCI Japan Sm Cap,107.SCJ,107
REVBW,US,Revelation Biosciences Inc Wt,105.REVBW,105
CCO,US,Clear Channel Outdoor Holdings ,106.CCO,106
GAM_B,US,General American Investors Co I,106.GAM_B,106
BAOS,US,宝盛,105.BAOS,105
ECCC,US,Eagle Point Credit Co Inc Serie,106.ECCC,106
PGY,US,Pagaya Technologies Ltd-A,105.PGY,105
FRMEP,US,First Merchants Corp Series A P,105.FRMEP,105
THW,US,Tekla World Healthcare Fund,106.THW,106
ADTN,US,亚川,105.ADTN,105
RND,US,First Trust Bloomberg R&D Leade,107.RND,107
TOP,US,中阳金融集团,105.TOP,105
CHRW,US,罗宾逊全球物流,105.CHRW,105
AFRI,US,Forafric Global PLC,105.AFRI,105
SHIP,US,Seanergy Maritime Holdings Corp,105.SHIP,105
LION,US,Lionsgate Studios Corp,105.LION,105
GOOGL,US,谷歌-A,105.GOOGL,105
HIX,US,Western Asset High Income Fund ,106.HIX,106
TILL,US,Teucrium Agricultural Strategy ,107.TILL,107
WSC,US,WillScot Holdings Corp,105.WSC,105
DALN,US,DallasNews Corp-A,105.DALN,105
BATRK,US,Atlanta Braves Holdings Inc-C,105.BATRK,105
VSEEW,US,VSee Health Inc Wt,105.VSEEW,105
CCG,US,车车科技,105.CCG,105
DXJS,US,WisdomTree Japan Hedged SmallCa,105.DXJS,105
FCOM,US,Fidelity MSCI Communication Ser,107.FCOM,107
ARGX,US,argenx SE ADR,105.ARGX,105
MP,US,MP Materials Corp-A,106.MP,106
FSCO,US,FS Credit Opportunities Corp,106.FSCO,106
CRC,US,加州资源,106.CRC,106
VRSK,US,Verisk分析,105.VRSK,105
BNAI,US,Brand Engagement Network Inc,105.BNAI,105
LIVE,US,Live Ventures Inc,105.LIVE,105
MCD,US,麦当劳,106.MCD,106
LYT,US,Lytus Technologies Holdings PTV,105.LYT,105
FND,US,Floor & Decor Holdings Inc-A,106.FND,106
THM,US,International Tower Hill Mines ,107.THM,107
OPEN,US,Opendoor Technologies Inc,105.OPEN,105
EVM,US,Eaton Vance California Municipa,107.EVM,107
GVH,US,Globavend Holdings Ltd,105.GVH,105
NUGO,US,Nuveen Growth Opportunities ETF,107.NUGO,107
SDAWW,US,盛大科技(权证),105.SDAWW,105
WTM,US,白山保险集团,106.WTM,106
SSSSL,US,SuRo Capital Corp Notes,105.SSSSL,105
NXDT,US,NexPoint Diversified Real Estat,106.NXDT,106
GPUS_D,US,Hyperscale Data Inc Series D Pf,107.GPUS_D,107
BTE,US,Baytex Energy Corp,106.BTE,106
NVST,US,Envista Holdings Corp,106.NVST,106
DLNG_A,US,Dynagas LNG Partners LP Series ,106.DLNG_A,106
VCV,US,Invesco California Value Munici,106.VCV,106
ZBH,US,捷迈邦美,106.ZBH,106
SPNS,US,Sapiens International Corp NV,105.SPNS,105
AEMD,US,Aethlon Medical Inc,105.AEMD,105
RMNI,US,Rimini Street Inc,105.RMNI,105
MESA,US,Mesa Air Group Inc,105.MESA,105
BEST,US,百世集团,106.BEST,106
XAIR,US,Beyond Air Inc,105.XAIR,105
WANT,US,Direxion Daily Consumer Discret,107.WANT,107
MSFL,US,GraniteShares 2x Long MSFT Dail,105.MSFL,105
BLCO,US,Bausch + Lomb Corp,106.BLCO,106
AMPS,US,Altus Power Inc-A,106.AMPS,106
NVNIW,US,Nvni Group Ltd Wt,105.NVNIW,105
MSFU,US,Direxion Daily MSFT Bull 2X Sha,105.MSFU,105
AS,US,亚玛芬体育,106.AS,106
